screen_id,route,page_widget,layout_pattern,vpc_owner_file,rules_1_6_status,l1,l2,l5,l3,exception_reason
SC-377,AppRoutePaths.earnInsuranceFundTransparency,StakingInsuranceFundTransparencyPage,direct_vpc,features/earn/presentation/pages/staking_insurance_fund_transparency_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-364,AppRoutePaths.earnLiquidStaking,StakingLiquidStakingPage,direct_vpc,features/earn/presentation/pages/staking_liquid_staking_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-367,AppRoutePaths.earnMultiChain,StakingMultiChainPage,direct_vpc,features/earn/presentation/pages/staking_multi_chain_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-371,AppRoutePaths.earnNotifications,StakingNotificationsPage,direct_vpc,features/earn/presentation/pages/staking_notifications_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-380,AppRoutePaths.earnProofOfReserves,StakingProofOfReservesPage,direct_vpc,features/earn/presentation/pages/staking_proof_of_reserves_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-389,AppRoutePaths.earnProposals,StakingProposalsPage,direct_vpc,features/earn/presentation/pages/staking_proposals_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-372,AppRoutePaths.earnRecommendations,StakingRecommendationsPage,direct_vpc,features/earn/presentation/pages/staking_recommendations_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-373,AppRoutePaths.earnRegulatoryFramework,StakingRegulatoryFrameworkPage,direct_vpc,features/earn/presentation/pages/staking_regulatory_framework_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-381,AppRoutePaths.earnRiskDashboard,StakingRiskDashboardPage,direct_vpc,features/earn/presentation/pages/staking_risk_dashboard_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-384,AppRoutePaths.earnRiskScoreCalculator,StakingRiskScoreCalculatorPage,direct_vpc,features/earn/presentation/pages/staking_risk_score_calculator_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-329,AppRoutePaths.earnSavings,SavingsPage,direct_vpc,features/earn/presentation/pages/savings_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-343,AppRoutePaths.earnSavingsAnalytics,SavingsAnalyticsPage,direct_vpc,features/earn/presentation/pages/savings_analytics_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-341,AppRoutePaths.earnSavingsAutoCompound,AutoCompoundSettingsPage,direct_vpc,features/earn/presentation/pages/auto_compound_settings_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-350,AppRoutePaths.earnSavingsAutoPilot,SavingsAutoPilotPage,direct_vpc,features/earn/presentation/pages/savings_autopilot_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-349,AppRoutePaths.earnSavingsBacktest,SavingsBacktestPage,direct_vpc,features/earn/presentation/pages/savings_backtest_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-340,AppRoutePaths.earnSavingsComparison,SavingsComparisonPage,direct_vpc,features/earn/presentation/pages/savings_comparison_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-346,AppRoutePaths.earnSavingsDca,SavingsDCAPage,direct_vpc,features/earn/presentation/pages/savings_dca_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-348,AppRoutePaths.earnSavingsExport,SavingsExportPage,direct_vpc,features/earn/presentation/pages/savings_export_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-336,AppRoutePaths.earnSavingsFAQ,SavingsFAQPage,direct_vpc,features/earn/presentation/pages/savings_faq_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-342,AppRoutePaths.earnSavingsGoals,SavingsGoalPage,direct_vpc,features/earn/presentation/pages/savings_goal_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-335,AppRoutePaths.earnSavingsGuide,SavingsGuidePage,direct_vpc,features/earn/presentation/pages/savings_guide_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-334,AppRoutePaths.earnSavingsHistory,SavingsHistoryPage,direct_vpc,features/earn/presentation/pages/savings_history_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-351,AppRoutePaths.earnSavingsLadder,SavingsLadderPage,direct_vpc,features/earn/presentation/pages/savings_ladder_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-345,AppRoutePaths.earnSavingsNotificationPreferences,SavingsNotificationPreferencesPage,direct_vpc,features/earn/presentation/pages/savings_notification_preferences_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-337,AppRoutePaths.earnSavingsNotifications,SavingsNotificationsPage,direct_vpc,features/earn/presentation/pages/savings_notifications_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc333SavingsPortfolio,AppRoutePaths.earnSavingsPortfolio,SavingsPortfolioPage,direct_vpc,features/earn/presentation/pages/earn_portfolio_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-330,AppRoutePaths.earnSavingsProductSample,SavingsProductDetailPage,direct_vpc,features/earn/presentation/pages/savings_product_detail_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-344,AppRoutePaths.earnSavingsRebalance,SavingsAutoRebalancePage,direct_vpc,features/earn/presentation/pages/savings_auto_rebalance_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-332,AppRoutePaths.earnSavingsReceipt,SavingsReceiptPage,direct_vpc,features/earn/presentation/pages/savings_receipt_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-338,AppRoutePaths.earnSavingsRecommendations,SavingsRecommendationsPage,direct_vpc,features/earn/presentation/pages/savings_recommendations_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-331,AppRoutePaths.earnSavingsRedeemPos001,SavingsRedeemPage,direct_vpc,features/earn/presentation/pages/savings_redeem_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-339,AppRoutePaths.earnSavingsRiskAssessment,SavingsRiskAssessmentPage,direct_vpc,features/earn/presentation/pages/savings_risk_assessment_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-347,AppRoutePaths.earnSavingsSmartSuggestions,SavingsSmartSuggestionsPage,direct_vpc,features/earn/presentation/pages/savings_smart_suggestions_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-352,AppRoutePaths.earnSavingsWhatIf,SavingsWhatIfPage,direct_vpc,features/earn/presentation/pages/savings_what_if_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-382,AppRoutePaths.earnSlashingHistory,StakingSlashingHistoryPage,direct_vpc,features/earn/presentation/pages/staking_slashing_history_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-387,AppRoutePaths.earnSocialFeed,StakingSocialFeedPage,direct_vpc,features/earn/presentation/pages/staking_social_feed_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc328StakingEarnStaking,AppRoutePaths.earnStaking,StakingEarnPage,direct_vpc,features/earn/presentation/pages/staking_earn_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-357,AppRoutePaths.earnStakingRiskAssessment,StakingRiskAssessmentPage,direct_vpc,features/earn/presentation/pages/staking_risk_assessment_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-354,AppRoutePaths.earnStakingRiskDisclosure,StakingRiskDisclosurePage,direct_vpc,features/earn/presentation/pages/staking_risk_disclosure_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-356,AppRoutePaths.earnStakingTaxGuide,StakingTaxGuidePage,direct_vpc,features/earn/presentation/pages/staking_tax_guide_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-353,AppRoutePaths.earnStakingTerms,StakingTermsPage,direct_vpc,features/earn/presentation/pages/staking_terms_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-355,AppRoutePaths.earnStakingWithdrawalPolicy,StakingWithdrawalPolicyPage,direct_vpc,features/earn/presentation/pages/staking_withdrawal_policy_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-376,AppRoutePaths.earnSuitabilityAssessment,StakingSuitabilityAssessmentPage,direct_vpc,features/earn/presentation/pages/staking_suitability_assessment_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-395,AppRoutePaths.earnThirdPartyIntegrations,StakingThirdPartyIntegrationsPage,direct_vpc,features/earn/presentation/pages/staking_third_party_integrations_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-378,AppRoutePaths.earnTransactionReporting,StakingTransactionReportingPage,direct_vpc,features/earn/presentation/pages/staking_transaction_reporting_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-383,AppRoutePaths.earnValidatorHealthMonitor,StakingValidatorHealthMonitorPage,direct_vpc,features/earn/presentation/pages/staking_validator_health_monitor_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-362,AppRoutePaths.earnValidatorSelection,StakingValidatorSelectionPage,direct_vpc,features/earn/presentation/pages/staking_validator_selection_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-390,AppRoutePaths.earnVoting,StakingVotingPage,direct_vpc,features/earn/presentation/pages/staking_voting_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-390,AppRoutePaths.earnVotingProposalRoute,StakingVotingPage,direct_vpc,features/earn/presentation/pages/staking_voting_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-393,AppRoutePaths.earnWebhooks,StakingWebhooksPage,direct_vpc,features/earn/presentation/pages/staking_webhooks_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-320,AppRoutePaths.enterpriseStates,EnterpriseStatesPage,direct_vpc,features/enterprise_states/presentation/pages/enterprise_states_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc007Home,AppRoutePaths.home,HomePage,direct_vpc,features/home/presentation/pages/home_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-295,AppRoutePaths.launchpad,LaunchpadPage,direct_vpc,features/launchpad/presentation/pages/launchpad_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-308,AppRoutePaths.launchpadAbiDiff,LaunchpadAbiDiffPage,direct_vpc,features/launchpad/presentation/pages/launchpad_abi_diff_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-309,AppRoutePaths.launchpadAddressBook,LaunchpadAddressBookPage,direct_vpc,features/launchpad/presentation/pages/launchpad_address_book_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-304,AppRoutePaths.launchpadBatchClaim,LaunchpadBatchClaimPage,direct_vpc,features/launchpad/presentation/pages/launchpad_batch_claim_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-305,AppRoutePaths.launchpadBridgeCompare,LaunchpadBridgeComparePage,direct_vpc,features/launchpad/presentation/pages/launchpad_bridge_compare_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-303,AppRoutePaths.launchpadBridgeOrderTx001,LaunchpadBridgeOrderPage,direct_vpc,features/launchpad/presentation/pages/launchpad_bridge_order_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-302,AppRoutePaths.launchpadClaimReceiptPos001,LaunchpadClaimReceiptPage,direct_vpc,features/launchpad/presentation/pages/launchpad_claim_receipt_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-300,AppRoutePaths.launchpadContractSample,LaunchpadContractPage,direct_vpc,features/launchpad/presentation/pages/launchpad_contract_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-316,AppRoutePaths.launchpadDcaBuilder,LaunchpadDcaBuilderPage,direct_vpc,features/launchpad/presentation/pages/launchpad_dca_builder_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-307,AppRoutePaths.launchpadEventLog,LaunchpadEventLogPage,direct_vpc,features/launchpad/presentation/pages/launchpad_event_log_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-311,AppRoutePaths.launchpadGasTracker,LaunchpadGasTrackerPage,direct_vpc,features/launchpad/presentation/pages/launchpad_gas_tracker_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-299,AppRoutePaths.launchpadIdoBridgeSample,LaunchpadIdoBridgePage,direct_vpc,features/launchpad/presentation/pages/launchpad_ido_bridge_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-315,AppRoutePaths.launchpadLimitOrders,LaunchpadLimitOrdersPage,direct_vpc,features/launchpad/presentation/pages/launchpad_limit_orders_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-313,AppRoutePaths.launchpadMultisig,LaunchpadMultisigPage,direct_vpc,features/launchpad/presentation/pages/launchpad_multisig_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-306,AppRoutePaths.launchpadNotifSound,LaunchpadNotifSoundPage,direct_vpc,features/launchpad/presentation/pages/launchpad_notif_sound_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-297,AppRoutePaths.launchpadPerformance,LaunchpadPerformancePage,direct_vpc,features/launchpad/presentation/pages/launchpad_performance_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-296,AppRoutePaths.launchpadPortfolio,LaunchpadPortfolioPage,direct_vpc,features/launchpad/presentation/pages/launchpad_portfolio_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-312,AppRoutePaths.launchpadRebalance,LaunchpadRebalancePage,direct_vpc,features/launchpad/presentation/pages/launchpad_rebalance_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-301,AppRoutePaths.launchpadReceiptSub001,LaunchpadReceiptPage,direct_vpc,features/launchpad/presentation/pages/launchpad_receipt_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-317,AppRoutePaths.launchpadRiskAnalytics,LaunchpadRiskAnalyticsPage,direct_vpc,features/launchpad/presentation/pages/launchpad_risk_analytics_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-318,AppRoutePaths.launchpadSample,LaunchpadDetailPage,direct_vpc,features/launchpad/presentation/pages/launchpad_detail_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-298,AppRoutePaths.launchpadStaking,LaunchpadStakingPage,direct_vpc,features/launchpad/presentation/pages/launchpad_staking_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-314,AppRoutePaths.launchpadSwapAggregator,LaunchpadSwapAggregatorPage,direct_vpc,features/launchpad/presentation/pages/launchpad_swap_aggregator_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-310,AppRoutePaths.launchpadWebhooks,LaunchpadWebhooksPage,direct_vpc,features/launchpad/presentation/pages/launchpad_webhooks_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-008,AppRoutePaths.markets,MarketListPage,direct_vpc,features/markets/presentation/pages/market_list_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc023AdvancedCharts,AppRoutePaths.marketsAdvancedCharts,AdvancedChartsPage,direct_vpc,features/markets/presentation/pages/advanced_charts_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-014,AppRoutePaths.marketsAlerts,PriceAlertsPage,direct_vpc,features/markets/presentation/pages/price_alerts_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-017,AppRoutePaths.marketsCalendar,MarketCalendarPage,direct_vpc,features/markets/presentation/pages/market_calendar_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-016,AppRoutePaths.marketsCompare,ComparisonToolPage,direct_vpc,features/markets/presentation/pages/comparison_tool_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-026,AppRoutePaths.marketsCorrelations,MarketCorrelationsPage,direct_vpc,features/markets/presentation/pages/market_correlations_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-019,AppRoutePaths.marketsDepth,MarketDepthPage,direct_vpc,features/markets/presentation/pages/market_depth_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-018,AppRoutePaths.marketsDerivatives,DerivativesOverviewPage,direct_vpc,features/markets/presentation/pages/derivatives_overview_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-013,AppRoutePaths.marketsHeatmap,MarketHeatmapPage,direct_vpc,features/markets/presentation/pages/market_heatmap_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-010,AppRoutePaths.marketsMovers,MarketMoversPage,direct_vpc,features/markets/presentation/pages/market_movers_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-022,AppRoutePaths.marketsNews,MarketNewsPage,direct_vpc,features/markets/presentation/pages/market_news_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-009,AppRoutePaths.marketsOverview,MarketOverviewPage,direct_vpc,features/markets/presentation/pages/market_overview_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc021PortfolioTracker,AppRoutePaths.marketsPortfolioTracker,PortfolioTrackerPage,direct_vpc,features/markets/presentation/pages/portfolio_tracker_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-027,AppRoutePaths.marketsPredictions,PredictionsHomePage,direct_vpc,features/predictions/presentation/pages/predictions_home_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-034,AppRoutePaths.marketsPredictionsActivity,PredictionsGlobalActivityPage,direct_vpc,features/predictions/presentation/pages/predictions_global_activity_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-029,AppRoutePaths.marketsPredictionsBreaking,PredictionsBreakingPage,direct_vpc,features/predictions/presentation/pages/predictions_breaking_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-043,AppRoutePaths.marketsPredictionsDataIntegration,PredictionDataIntegrationPage,direct_vpc,features/predictions/presentation/pages/prediction_data_integration_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-039,AppRoutePaths.marketsPredictionsEventCalendar,PredictionEventCalendarPage,direct_vpc,features/predictions/presentation/pages/prediction_event_calendar_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-033,AppRoutePaths.marketsPredictionsLeaderboard,PredictionsLeaderboardPage,direct_vpc,features/predictions/presentation/pages/predictions_leaderboard_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-037,AppRoutePaths.marketsPredictionsMarketMaker,PredictionMarketMakerPage,direct_vpc,features/predictions/presentation/pages/prediction_market_maker_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc031PredictionsPortfolio,AppRoutePaths.marketsPredictionsPortfolio,PredictionsPortfolioPage,direct_vpc,features/predictions/presentation/pages/predictions_portfolio_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-038,AppRoutePaths.marketsPredictionsPortfolioAnalyzer,PredictionPortfolioAnalyzerPage,direct_vpc,features/predictions/presentation/pages/prediction_portfolio_analyzer_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-032,AppRoutePaths.marketsPredictionsRewards,PredictionsRewardsPage,direct_vpc,features/predictions/presentation/pages/predictions_rewards_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-036,AppRoutePaths.marketsPredictionsRiskCalculator,PredictionRiskCalculatorPage,direct_vpc,features/predictions/presentation/pages/prediction_risk_calculator_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-028,AppRoutePaths.marketsPredictionsSearch,PredictionsSearchPage,direct_vpc,features/predictions/presentation/pages/predictions_search_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-040,AppRoutePaths.marketsPredictionsSocial,PredictionSocialPage,direct_vpc,features/predictions/presentation/pages/prediction_social_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-042,AppRoutePaths.marketsPredictionsTournaments,PredictionTournamentsPage,direct_vpc,features/predictions/presentation/pages/prediction_tournaments_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-015,AppRoutePaths.marketsScreener,MarketScreenerPage,direct_vpc,features/markets/presentation/pages/market_screener_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc011MarketSectors,AppRoutePaths.marketsSectors,MarketSectorsPage,direct_vpc,features/markets/presentation/pages/market_sectors_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc025SocialSignals,AppRoutePaths.marketsSignals,SocialSignalsPage,direct_vpc,features/markets/presentation/pages/social_signals_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-020,AppRoutePaths.marketsSocialSentiment,SocialSentimentPage,direct_vpc,features/markets/presentation/pages/social_sentiment_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc024TokenUnlocks,AppRoutePaths.marketsUnlocks,TokenUnlocksPage,direct_vpc,features/markets/presentation/pages/token_unlocks_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc012Watchlist,AppRoutePaths.marketsWatchlist,WatchlistPage,direct_vpc,features/markets/presentation/pages/watchlist_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-047,AppRoutePaths.news,NewsPage,direct_vpc,features/news/presentation/pages/news_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-291,AppRoutePaths.notifications,NotificationsPage,direct_vpc,features/notifications/presentation/pages/notifications_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc397Onboarding,AppRoutePaths.onboarding,OnboardingFlow,direct_vpc,features/onboarding/presentation/pages/onboarding_flow.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc282P2PHome,AppRoutePaths.p2p,P2PHomePage,direct_vpc,features/p2p/presentation/pages/p2p_home_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-275,AppRoutePaths.p2pAchievements,P2PAchievementsPage,direct_vpc,features/p2p/presentation/pages/p2p_achievements_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-277,AppRoutePaths.p2pBlacklist,P2PBlacklistPage,direct_vpc,features/p2p/presentation/pages/p2p_blacklist_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
SC-276,AppRoutePaths.p2pBlacklistAdd,P2PBlacklistAddPage,direct_vpc,features/p2p/presentation/pages/p2p_blacklist_add_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
