category,file,line,owner,sourceWidget,actionSource,trailingKind,icon,classification,canonicalAction,canonicalIcon,needsMigration,notes
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/launchpad_bridge_compare_page.dart","84","_LaunchpadBridgeComparePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/launchpad_bridge_order_page.dart","73","_LaunchpadBridgeOrderPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/launchpad_claim_receipt_page.dart","85","_LaunchpadClaimReceiptPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/launchpad_contract_page.dart","51","LaunchpadContractPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/launchpad_dca_builder_page.dart","104","_LaunchpadDcaBuilderPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/launchpad_detail_page.dart","52","LaunchpadDetailPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/launchpad_event_log_page.dart","104","_LaunchpadEventLogPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/launchpad_gas_tracker_page.dart","105","_LaunchpadGasTrackerPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/launchpad_ido_bridge_page.dart","51","LaunchpadIdoBridgePage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/launchpad_limit_orders_page.dart","119","_LaunchpadLimitOrdersPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/launchpad_multisig_page_part_01.dart","45","_LaunchpadMultisigPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/launchpad_notif_sound_page.dart","92","_LaunchpadNotifSoundPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/launchpad_performance_page.dart","67","_LaunchpadPerformancePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/launchpad_portfolio_page.dart","69","_LaunchpadPortfolioPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/launchpad_rebalance_page.dart","108","_LaunchpadRebalancePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/launchpad_receipt_page.dart","59","LaunchpadReceiptPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/launchpad_risk_analytics_page.dart","71","_LaunchpadRiskAnalyticsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/launchpad_staking_page_part_01.dart","24","_LaunchpadStakingPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/launchpad_swap_aggregator_page.dart","113","_LaunchpadSwapAggregatorPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/launchpad_webhooks_page.dart","105","_LaunchpadWebhooksPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/markets/presentation/pages/advanced_charts_page_part_01.dart","33","_AdvancedChartsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/markets/presentation/pages/comparison_tool_page.dart","104","_ComparisonToolPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/markets/presentation/pages/derivatives_overview_page.dart","63","_DerivativesOverviewPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/markets/presentation/pages/market_calendar_page.dart","86","_MarketCalendarPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/markets/presentation/pages/market_correlations_page.dart","76","_MarketCorrelationsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/markets/presentation/pages/market_depth_page.dart","71","_MarketDepthPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/markets/presentation/pages/market_heatmap_page.dart","70","_MarketHeatmapPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/markets/presentation/pages/market_movers_page.dart","143","_MarketMoversPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/markets/presentation/pages/market_news_page.dart","68","_MarketNewsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/markets/presentation/pages/market_overview_page.dart","65","MarketOverviewPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/markets/presentation/pages/market_screener_page.dart","169","_MarketScreenerPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/markets/presentation/pages/market_sectors_page.dart","79","_MarketSectorsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/markets/presentation/pages/portfolio_tracker_page_part_01.dart","30","_PortfolioTrackerPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/markets/presentation/pages/price_alerts_page.dart","131","_PriceAlertsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/markets/presentation/pages/social_sentiment_page.dart","70","_SocialSentimentPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/markets/presentation/pages/social_signals_page_part_01.dart","32","_SocialSignalsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
