module,source_file,line,source_unit,trigger_hint,kind,target_expression,normalized_target,target_screen,notes
earn,flutter_app/lib/features/earn/presentation/pages/staking_faq_page.dart,62,staking_faq_page.dart,SC-370 StakingFAQPage,context.go,snapshot.backRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/pages/staking_forum_page.dart,49,staking_forum_page.dart,SC-392 StakingForumPage,context.go,snapshot.backRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/pages/staking_guide_page.dart,69,staking_guide_page.dart,SC-369 StakingGuidePage,context.go,snapshot.backRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/pages/staking_guide_page.dart,156,staking_guide_page.dart,,Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/pages/staking_guide_page.dart,204,staking_guide_page.dart,,Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/pages/staking_history_page.dart,80,staking_history_page.dart,SC-360 StakingHistoryPage,context.go,snapshot.backRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/pages/staking_institutional_page.dart,76,staking_institutional_page.dart,SC-368 StakingInstitutionalPage,context.go,snapshot.backRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/pages/staking_insurance_fund_transparency_page.dart,69,staking_insurance_fund_transparency_page.dart,SC-377 StakingInsuranceFundTransparencyPage,context.go,snapshot.backRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/pages/staking_insurance_page_part_01.dart,28,staking_insurance_page.dart,SC-365 StakingInsurancePage,context.go,snapshot.backRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/pages/staking_insurance_page_part_03.dart,82,staking_insurance_page.dart,Chọn plan này,Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/pages/staking_insurance_page_part_03.dart,138,staking_insurance_page.dart,Số lượng bị mất (USD) | Mô tả chi tiết | Submit Claim,Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/pages/staking_insurance_page_part_03.dart,181,staking_insurance_page.dart,,Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/pages/staking_liquid_staking_page_part_01.dart,38,staking_liquid_staking_page.dart,SC-364 StakingLiquidStakingPage,context.go,snapshot.backRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/pages/staking_liquid_staking_page_part_03.dart,115,staking_liquid_staking_page.dart,,Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/pages/staking_multi_chain_page.dart,63,staking_multi_chain_page.dart,SC-367 StakingMultiChainPage,context.go,snapshot.backRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/pages/staking_notifications_page.dart,82,staking_notifications_page.dart,SC-371 StakingNotificationsPage,context.go,snapshot.backRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/pages/staking_proof_of_reserves_page_part_01.dart,29,staking_proof_of_reserves_page.dart,SC-380 StakingProofOfReservesPage,context.go,snapshot.backRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/pages/staking_proof_of_reserves_page_part_02.dart,375,staking_proof_of_reserves_page.dart,Close,Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/pages/staking_proof_of_reserves_page_part_02.dart,490,staking_proof_of_reserves_page.dart,,Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/pages/staking_proposals_page.dart,49,staking_proposals_page.dart,SC-389 StakingProposalsPage,context.go,snapshot.backRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/pages/staking_proposals_page.dart,91,staking_proposals_page.dart,Active Proposals,context.go,proposal.votingRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/pages/staking_recommendations_page.dart,68,staking_recommendations_page.dart,SC-372 StakingRecommendationsPage,context.go,snapshot.backRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/pages/staking_regulatory_framework_page.dart,73,staking_regulatory_framework_page.dart,SC-373 StakingRegulatoryFrameworkPage,context.go,snapshot.backRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/pages/staking_risk_assessment_page.dart,73,staking_risk_assessment_page.dart,SC-357 StakingRiskAssessmentPage,context.go,snapshot.backRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/pages/staking_risk_dashboard_page.dart,59,staking_risk_dashboard_page.dart,SC-381 StakingRiskDashboardPage,context.go,snapshot.backRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/pages/staking_risk_disclosure_page.dart,68,staking_risk_disclosure_page.dart,SC-354 StakingRiskDisclosurePage,context.go,snapshot.backRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/pages/staking_risk_disclosure_page.dart,103,staking_risk_disclosure_page.dart,,context.go,snapshot.assessmentRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/pages/staking_risk_score_calculator_page.dart,95,staking_risk_score_calculator_page.dart,SC-384 StakingRiskScoreCalculatorPage,context.go,snapshot.backRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/pages/staking_slashing_history_page.dart,68,staking_slashing_history_page.dart,SC-382 StakingSlashingHistoryPage,context.go,snapshot.backRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/pages/staking_social_feed_page.dart,66,staking_social_feed_page.dart,SC-387 StakingSocialFeedPage,context.go,snapshot.backRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/pages/staking_suitability_assessment_page.dart,81,staking_suitability_assessment_page.dart,SC-376 StakingSuitabilityAssessmentPage,context.go,snapshot.backRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/pages/staking_tax_guide_page.dart,73,staking_tax_guide_page.dart,SC-356 StakingTaxGuidePage,context.go,snapshot.backRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/pages/staking_terms_page.dart,60,staking_terms_page.dart,SC-353 StakingTermsPage,context.go,snapshot.backRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/pages/staking_third_party_integrations_page.dart,75,staking_third_party_integrations_page.dart,SC-395 StakingThirdPartyIntegrationsPage,context.go,snapshot.backRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/pages/staking_third_party_integrations_page.dart,302,staking_third_party_integrations_page.dart,,context.go,snapshot.apiDocsRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/pages/staking_transaction_reporting_page.dart,89,staking_transaction_reporting_page.dart,SC-378 StakingTransactionReportingPage,context.go,snapshot.backRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/pages/staking_transaction_reporting_page.dart,151,staking_transaction_reporting_page.dart,,Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/pages/staking_validator_health_monitor_page.dart,64,staking_validator_health_monitor_page.dart,SC-383 StakingValidatorHealthMonitorPage,context.go,snapshot.backRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/pages/staking_validator_selection_page.dart,80,staking_validator_selection_page.dart,SC-362 StakingValidatorSelectionPage,context.go,snapshot.backRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/pages/staking_voting_page.dart,60,staking_voting_page.dart,SC-390 StakingVotingPage,context.go,snapshot.backRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/pages/staking_webhooks_page.dart,54,staking_webhooks_page.dart,SC-393 StakingWebhooksPage,context.go,snapshot.backRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/pages/staking_webhooks_page.dart,421,staking_webhooks_page.dart,,Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/pages/staking_withdrawal_policy_page_part_01.dart,30,staking_withdrawal_policy_page.dart,SC-355 StakingWithdrawalPolicyPage,context.go,snapshot.backRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/savings_comparison_picker_widgets.dart,30,savings_comparison_picker_widgets.dart,,Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/widgets/savings_dca_history_sheet.dart,113,savings_dca_history_sheet.dart,Tạo kế hoạch DCA,Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/widgets/savings_dca_history_sheet.dart,132,savings_dca_history_sheet.dart,Xem trước lịch DCA,Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/widgets/savings_faq_page_common.dart,114,savings_faq_page_common.dart,Liên hệ,context.go,snapshot.supportRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/savings_guide_tutorials.dart,392,savings_guide_tutorials.dart,Khám phá sản phẩm | Sẵn sàng bắt đầu?,context.go,snapshot.savingsRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/savings_history_page_common.dart,22,savings_history_page_common.dart,,context.go,receiptRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/savings_home_hero.dart,74,savings_home_hero.dart,,context.go,snapshot.portfolioRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/savings_home_hero.dart,91,savings_home_hero.dart,Danh mục | Gửi,context.go,snapshot.portfolioRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/savings_home_hero.dart,185,savings_home_hero.dart,,context.go,insight.route!,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/savings_home_hero.dart,258,savings_home_hero.dart,,context.go,guideRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/savings_home_products.dart,267,savings_home_products.dart,Đăng ký | Chi tiết,context.go,detailRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/savings_risk_assessment_result.dart,135,savings_risk_assessment_result.dart,Lưu ý rủi ro | Xem gợi ý cá nhân hóa,context.go,snapshot.recommendationsRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/savings_risk_assessment_result.dart,149,savings_risk_assessment_result.dart,Xem gợi ý cá nhân hóa | Sản phẩm,context.go,snapshot.savingsRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/savings_smart_suggestions_suggestions.dart,171,savings_smart_suggestions_suggestions.dart,,context.go,suggestion.actionRoute!,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/staking_advanced_orders_sheet_fields.dart,54,staking_advanced_orders_sheet_fields.dart,Order Type | Create Order,Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/widgets/staking_advanced_orders_sheet_fields.dart,147,staking_advanced_orders_sheet_fields.dart,Create ${_orderTypeLabel(_selected)},Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/widgets/staking_dashboard_actions.dart,31,staking_dashboard_actions.dart,Stake thêm,context.go,snapshot.stakingRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/staking_dashboard_actions.dart,41,staking_dashboard_actions.dart,Stake thêm | Phân tích,context.go,snapshot.analyticsRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/staking_dashboard_actions.dart,130,staking_dashboard_actions.dart,Xem,context.go,snapshot.calendarRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/staking_dashboard_actions.dart,160,staking_dashboard_actions.dart,,context.go,route,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/staking_earn_hero_tabs.dart,100,staking_earn_hero_tabs.dart,Tiet kiem,context.go,snapshot.savingsRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/staking_guide_page_sections.dart,313,staking_guide_page_sections.dart,,context.go,snapshot.stakingRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/staking_institutional_sheet_painter.dart,50,staking_institutional_sheet_painter.dart,Operation Type,Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/widgets/staking_institutional_sheet_painter.dart,99,staking_institutional_sheet_painter.dart,Submit for Approval,Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/widgets/staking_multi_chain_page_common.dart,77,staking_multi_chain_page_common.dart,Manage Position,context.go,dashboardRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/staking_recommendations_overview.dart,127,staking_recommendations_overview.dart,Portfolio Size | Cập nhật Profile,context.go,snapshot.riskAssessmentRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/staking_recommendations_sheet.dart,105,staking_recommendations_sheet.dart,Nhược điểm | Phù hợp với | Áp dụng chiến lược này,context.go,stakingRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/staking_recommendations_sheet.dart,35,staking_recommendations_sheet.dart,,Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/widgets/staking_recommendations_sheet.dart,104,staking_recommendations_sheet.dart,Nhược điểm | Phù hợp với | Áp dụng chiến lược này,Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/widgets/staking_regulatory_framework_sheet_common.dart,22,staking_regulatory_framework_sheet_common.dart,,Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/widgets/staking_regulatory_framework_sheet_common.dart,94,staking_regulatory_framework_sheet_common.dart,Verify on ${license.website},Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/widgets/staking_risk_assessment_page_common.dart,102,staking_risk_assessment_page_common.dart,Lưu ý | Khám phá sản phẩm | Làm lại,context.go,snapshot.stakingRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/staking_risk_dashboard_page_sections.dart,114,staking_risk_dashboard_page_sections.dart,,context.go,metric.actionRoute!,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/staking_risk_dashboard_page_sections.dart,338,staking_risk_dashboard_page_sections.dart,,context.go,action.route,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/staking_risk_score_inputs.dart,203,staking_risk_score_inputs.dart,,Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/widgets/staking_suitability_assessment_page_common.dart,101,staking_suitability_assessment_page_common.dart,Explore Recommended Products | Retake Assessment,context.go,snapshot.stakingRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/staking_tax_guide_overview.dart,85,staking_tax_guide_overview.dart,Lịch sử Staking | Xem tất cả giao dịch staking | Báo cáo Thuế | Xuất CSV/PDF cho khai thuế,context.go,snapshot.historyRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/staking_tax_guide_overview.dart,93,staking_tax_guide_overview.dart,Lịch sử Staking | Xem tất cả giao dịch staking | Báo cáo Thuế | Xuất CSV/PDF cho khai thuế,context.go,snapshot.taxReportsRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/staking_transaction_reporting_sheet_widgets.dart,159,staking_transaction_reporting_sheet_widgets.dart,,Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/widgets/staking_transaction_reporting_sheet_widgets.dart,227,staking_transaction_reporting_sheet_widgets.dart,,Navigator.of(context).pop,,,,back_or_close_modal
enterprise_states,flutter_app/lib/features/enterprise_states/presentation/pages/enterprise_states_page.dart,101,enterprise_states_page.dart,,context.go,snapshot.marketRoute,,,dynamic_route_expression
enterprise_states,flutter_app/lib/features/enterprise_states/presentation/pages/enterprise_states_page.dart,102,enterprise_states_page.dart,,context.go,snapshot.kycRoute,,,dynamic_route_expression
enterprise_states,flutter_app/lib/features/enterprise_states/presentation/widgets/enterprise_states_references.dart,68,enterprise_states_references.dart,Mở Markets | Preview only | MarketListPage | Loading · Empty · Error · Offline,context.go,snapshot.marketRoute,,,dynamic_route_expression
enterprise_states,flutter_app/lib/features/enterprise_states/presentation/widgets/enterprise_states_references.dart,106,enterprise_states_references.dart,Đăng nhập lại | Đi tới KYC | Session Expired Modal | Phiên đăng nhập đã hết hạn,context.go,snapshot.loginRoute,,,dynamic_route_expression
enterprise_states,flutter_app/lib/features/enterprise_states/presentation/widgets/enterprise_states_references.dart,114,enterprise_states_references.dart,Đăng nhập lại | Đi tới KYC | Thiết lập 2FA | Session Expired Modal,context.go,snapshot.kycRoute,,,dynamic_route_expression
enterprise_states,flutter_app/lib/features/enterprise_states/presentation/widgets/enterprise_states_references.dart,122,enterprise_states_references.dart,Đi tới KYC | Thiết lập 2FA | KYC Gate Panel | Cần KYC để tiếp tục,context.go,snapshot.securityRoute,,,dynamic_route_expression
home,flutter_app/lib/features/home/presentation/pages/home_page_part_01.dart,17,home_page.dart,,context.go,path,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_abi_diff_page.dart,87,launchpad_abi_diff_page.dart,SC-308 LaunchpadABIDiffPage,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_address_book_page.dart,105,launchpad_address_book_page.dart,SC-309 LaunchpadAddressBookPage,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_batch_claim_page.dart,91,launchpad_batch_claim_page.dart,SC-304 LaunchpadBatchClaimPage,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_batch_claim_page.dart,123,launchpad_batch_claim_page.dart,,context.go,snapshot.claimReceiptRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_batch_claim_page.dart,140,launchpad_batch_claim_page.dart,,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_bridge_compare_page.dart,85,launchpad_bridge_compare_page.dart,SC-305 LaunchpadBridgeComparePage,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_bridge_compare_page.dart,155,launchpad_bridge_compare_page.dart,,context.go,snapshot.bridgeOrderRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_bridge_order_page.dart,73,launchpad_bridge_order_page.dart,SC-303 LaunchpadBridgeOrderPage,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_claim_receipt_page.dart,87,launchpad_claim_receipt_page.dart,SC-302 LaunchpadClaimReceiptPage,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_contract_page.dart,52,launchpad_contract_page.dart,SC-300 LaunchpadContractPage,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_contract_page.dart,171,launchpad_contract_page.dart,ABI Diff,context.go,snapshot.abiDiffRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_dca_builder_page.dart,105,launchpad_dca_builder_page.dart,SC-316 LaunchpadDcaBuilderPage,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_detail_page.dart,53,launchpad_detail_page.dart,SC-318 LaunchpadDetailPage,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_detail_page.dart,171,launchpad_detail_page.dart,Mở Launchpad staking,context.go,snapshot.stakingRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_event_log_page.dart,105,launchpad_event_log_page.dart,SC-307 LaunchpadEventLogPage,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_gas_tracker_page.dart,106,launchpad_gas_tracker_page.dart,SC-311 LaunchpadGasTrackerPage,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_ido_bridge_page.dart,52,launchpad_ido_bridge_page.dart,SC-299 LaunchpadIdoBridgePage,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_limit_orders_page.dart,120,launchpad_limit_orders_page.dart,SC-315 LaunchpadLimitOrdersPage,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_multisig_page_part_01.dart,47,launchpad_multisig_page.dart,SC-313 LaunchpadMultisigPage,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_notif_sound_page.dart,93,launchpad_notif_sound_page.dart,SC-306 LaunchpadNotifSoundPage,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_page.dart,79,launchpad_page.dart,SC-295 LaunchpadPage,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_performance_page.dart,69,launchpad_performance_page.dart,SC-297 LaunchpadPerformancePage,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_portfolio_page.dart,71,launchpad_portfolio_page.dart,SC-296 LaunchpadPortfolioPage,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_rebalance_page.dart,109,launchpad_rebalance_page.dart,SC-312 LaunchpadRebalancePage,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_receipt_page.dart,60,launchpad_receipt_page.dart,SC-301 LaunchpadReceiptPage,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_risk_analytics_page.dart,72,launchpad_risk_analytics_page.dart,SC-317 LaunchpadRiskAnalyticsPage,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_staking_page_part_01.dart,27,launchpad_staking_page.dart,SC-298 LaunchpadStakingPage,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_staking_page_part_01.dart,249,launchpad_staking_page.dart,,context.go,detailRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_staking_page_part_01.dart,409,launchpad_staking_page.dart,,context.go,snapshot.batchClaimRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_staking_page_part_02.dart,132,launchpad_staking_page.dart,Nhận thưởng,context.go,claimReceiptRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_swap_aggregator_page.dart,113,launchpad_swap_aggregator_page.dart,SC-314 LaunchpadSwapAggregatorPage,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_webhooks_page.dart,106,launchpad_webhooks_page.dart,SC-310 LaunchpadWebhooksPage,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_home_header_widgets.dart,26,launchpad_home_header_widgets.dart,Bộ lọc | Hiệu suất | Portfolio,context.go,snapshot.performanceRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_home_header_widgets.dart,34,launchpad_home_header_widgets.dart,Hiệu suất | Portfolio,context.go,snapshot.portfolioRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_home_project_widgets.dart,69,launchpad_home_project_widgets.dart,,context.go,AppRoutePaths.launchpadSample,/launchpad/sample,LaunchpadDetailPage (/launchpad/sample),
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_home_project_widgets.dart,409,launchpad_home_project_widgets.dart,Chi tiết | Tham gia,context.go,AppRoutePaths.launchpadSample,/launchpad/sample,LaunchpadDetailPage (/launchpad/sample),
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_home_project_widgets.dart,429,launchpad_home_project_widgets.dart,Xem chi tiết | Tham gia,context.go,AppRoutePaths.launchpadSample,/launchpad/sample,LaunchpadDetailPage (/launchpad/sample),
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_home_tool_widgets.dart,14,launchpad_home_tool_widgets.dart,,context.go,route,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_home_tool_widgets.dart,102,launchpad_home_tool_widgets.dart,,context.go,tool.route,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_portfolio_empty_disclaimer_common.dart,34,launchpad_portfolio_empty_disclaimer_common.dart,Khám phá Launchpad,context.go,route,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_portfolio_subscription.dart,23,launchpad_portfolio_subscription.dart,,context.go,receiptRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_receipt_states_success.dart,55,launchpad_receipt_states_success.dart,Xem portfolio | Quay lại Launchpad,context.go,snapshot.portfolioRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_receipt_states_success.dart,63,launchpad_receipt_states_success.dart,Xem portfolio | Quay lại Launchpad,context.go,snapshot.launchpadRoute,,,dynamic_route_expression
markets,flutter_app/lib/features/markets/presentation/pages/advanced_charts_page_part_01.dart,37,advanced_charts_page.dart,Phân tích kỹ thuật | SC-023 AdvancedChartsPage,context.go,AppRoutePaths.markets,/markets,MarketListPage (/markets),
markets,flutter_app/lib/features/markets/presentation/pages/comparison_tool_page.dart,107,comparison_tool_page.dart,So sánh | SC-016 ComparisonToolPage,context.go,AppRoutePaths.markets,/markets,MarketListPage (/markets),
markets,flutter_app/lib/features/markets/presentation/pages/derivatives_overview_page.dart,66,derivatives_overview_page.dart,Phái sinh | SC-018 DerivativesOverviewPage,context.go,AppRoutePaths.markets,/markets,MarketListPage (/markets),
markets,flutter_app/lib/features/markets/presentation/pages/market_calendar_page.dart,89,market_calendar_page.dart,Lịch sự kiện | SC-017 MarketCalendarPage,context.go,AppRoutePaths.markets,/markets,MarketListPage (/markets),
markets,flutter_app/lib/features/markets/presentation/pages/market_correlations_page.dart,79,market_correlations_page.dart,Tương quan thị trường | SC-026 MarketCorrelationsPage,context.go,AppRoutePaths.markets,/markets,MarketListPage (/markets),
markets,flutter_app/lib/features/markets/presentation/pages/market_depth_page.dart,69,market_depth_page.dart,${snapshot.pair.baseAsset} Depth | SC-019 MarketDepthPage,context.go,widget.backPath,,,dynamic_route_expression
markets,flutter_app/lib/features/markets/presentation/pages/market_heatmap_page.dart,74,market_heatmap_page.dart,Market Heatmap | Bản đồ · Markets | SC-013 MarketHeatmapPage,context.go,AppRoutePaths.markets,/markets,MarketListPage (/markets),
markets,flutter_app/lib/features/markets/presentation/pages/market_heatmap_page.dart,129,market_heatmap_page.dart,,context.go,AppRoutePaths.pairDetail('${selectedCoin.id}usdt'),/pair/${selectedCoin.id}usdt,PairDetailPage (/pair/:pairId),
